Archivo,Método,η1,η2,N1,N2,η,N,V,D,E,T,B,CC,refactor
MergedSqlConfigTests.java,localConfigMethodWithIgnoreFailedDrops,1,25,36,96,26,132,620.4580427946241,1.92,1191.2794421656783,66.18219123142657,0.037458856026305824,1,1
Jackson2JsonEncoder.java,initSsePrettyPrinter,9,30,20,41,39,61,322.4095353505972,6.15,1982.8186424061728,110.15659124478738,0.05260989167776261,1,1
ConcurrentBeanWrapperTests.java,performSet,12,50,52,97,62,149,887.1752502476444,11.64,10326.719912882581,573.7066618268101,0.15807153741099828,6,1
SpelUtilities.java,printAbstractSyntaxTree,2,8,9,15,10,24,79.7262742772967,1.875,149.4867642699313,8.304820237218406,0.009388882548620756,2,1
SpelUtilities.java,printAST,8,19,31,46,27,77,366.12633766658706,9.68421052631579,3545.6445331922114,196.98025184401175,0.07750722848419739,3,1
BridgeMethodResolverTests.java,findMethodWithReturnType,13,311,830,1869,324,2699,22509.2551577856,39.062700964630224,879272.3031651394,48848.46128695219,3.0593395003580444,8,1
ConversionServiceFactory.java,createDefaultConversionService,3,4,3,8,7,11,30.880904142633646,3.0,92.64271242790093,5.146817357105608,0.006824742238348231,1,1
ConversionServiceFactory.java,addDefaultConverters,2,31,52,95,33,147,741.5259355456926,3.064516129032258,2272.4181895755096,126.2454549764172,0.05761526758448885,1,1
ConversionServiceFactory.java,registerConverters,10,14,34,29,24,63,288.85263754543286,10.357142857142858,2991.6880317205546,166.2048906511419,0.06920799717934892,6,1
OrderComparator.java,sort,4,6,6,9,10,15,49.82892142331043,3.0,149.4867642699313,8.304820237218406,0.009388882548620756,3,1
OrderComparator.java,sort,2,6,3,9,8,12,36.0,1.5,54.0,3.0,0.004762203155904598,4,1
OrderComparator.java,sortIfNecessary,4,5,5,13,9,18,57.05865002596162,5.2,296.7049801350004,16.483610007500022,0.014828434479685034,3,1
WebClient.java,create,2,5,2,8,7,10,28.07354922057604,1.6,44.91767875292167,2.495426597384537,0.00421201861424495,1,1
WebClient.java,create,2,7,2,11,9,13,41.209025018750054,1.5714285714285714,64.75703931517866,3.597613295287703,0.005375308590976979,1,1
WebClient.java,create,6,57,41,113,63,154,920.5011082189872,5.947368421052632,5474.5592225655555,304.14217903141974,0.10354080029392129,12,1
ResourceUrlProviderTests.java,pattern,9,18,13,36,27,49,232.98948760600993,9.0,2096.9053884540895,116.49474380300497,0.05460905179896727,2,1
TestResourceUtils.java,qualifiedResource,6,8,6,12,14,18,68.53238859703687,4.5,308.3957486866659,17.133097149259218,0.01521543361852368,1,1
DefaultAsyncServerResponse.java,create,11,28,40,61,39,101,533.8256241050872,11.982142857142856,6396.374888830597,355.35416049058875,0.11485979011978285,5,1
JRubyScriptUtils.java,createJRubyObject,7,27,19,44,34,63,320.5101589987714,5.703703703703703,1828.0949809559552,101.56083227533084,0.04983616130127416,4,1
JRubyScriptUtils.java,initializeRuntime,2,6,3,6,8,9,27.0,1.0,27.0,1.5,0.002999999999999999,2,1
JRubyScriptUtils.java,findClassName,6,13,11,19,19,30,127.43782540330756,4.384615384615384,558.7658498452715,31.042547213626197,0.02261337139783826,4,1
JRubyScriptUtils.java,findClassNode,14,86,115,245,100,360,2391.7882283189006,19.94186046511628,47696.707111243195,2649.817061735733,0.4384004690103267,18,1
JRubyScriptUtils.java,buildMessage,6,10,10,16,16,26,104.0,4.800000000000001,499.20000000000005,27.733333333333334,0.020976279591261516,1,1
AbstractDelegatingSmartContextLoader.java,delegateProcessing,6,24,22,54,30,76,372.92368526624745,6.75,2517.2348755471703,139.84638197484279,0.0616823965024409,4,1
AbstractDelegatingSmartContextLoader.java,name,2,6,3,7,8,10,30.0,1.1666666666666667,35.0,1.9444444444444444,0.0035666249352169313,1,1
DefaultEntityResponseBuilder.java,getContentType,16,103,171,386,119,557,3840.413494162525,29.980582524271846,115137.83368906677,6396.546316059265,0.7889039210096782,15,1
ControllerMethodResolverTests.java,next,5,42,11,68,47,79,438.81251928253334,4.0476190476190474,1776.1459113816825,98.67477285453792,0.04888750111992401,1,1
AutowiredAnnotationBeanPostProcessorTests.java,createPlain,5,30,36,84,35,120,615.513962033396,7.0,4308.597734233772,239.3665407907651,0.08826110853545578,1,1
AnnotationDrivenCacheBeanDefinitionParser.java,parseCacheResolution,5,17,14,30,22,44,196.21499122004107,4.411764705882353,865.654373029593,48.09190961275517,0.0302766925082282,3,1
AnnotationDrivenCacheBeanDefinitionParser.java,parseErrorHandler,3,15,7,19,18,26,108.41805003750011,1.9,205.9942950712502,11.444127503958345,0.011626496732672943,2,1
AnnotationDrivenCacheBeanDefinitionParser.java,registerCacheAdvisor,5,44,58,122,49,180,1010.6477719407375,6.9318181818181825,7005.62660095284,389.2014778307133,0.12204221159022224,3,1
AnnotationDrivenCacheBeanDefinitionParser.java,registerCacheAspect,5,21,13,33,26,46,216.22022703449022,3.9285714285714284,849.4366062069258,47.19092256705144,0.029897352171260366,2,1
AnnotationDrivenCacheBeanDefinitionParser.java,registerCacheAdvisor,5,39,51,107,44,158,862.590195744693,6.8589743589743595,5916.484034915523,328.69355749530683,0.1090405106236116,3,1
AnnotationDrivenCacheBeanDefinitionParser.java,registerCacheAspect,5,29,23,50,34,73,371.3847874112748,4.310344827586206,1600.796497462391,88.93313874791062,0.04561449056165524,2,1
AnnotationDrivenCacheBeanDefinitionParser.java,createJCacheOperationSourceBeanDefinition,4,16,7,26,20,33,142.62362713128297,3.25,463.52678817666964,25.751488232037204,0.019964662394435572,1,1
SimpMessageHeaderAccessor.java,create,3,5,3,6,8,9,27.0,1.7999999999999998,48.599999999999994,2.6999999999999997,0.004439181733794845,2,1
SimpMessageHeaderAccessor.java,create,2,5,2,7,7,9,25.26619429851844,1.4,35.372672017925815,1.965148445440323,0.0035918979562143964,1,1
SimpMessageHeaderAccessor.java,wrap,7,39,20,84,46,104,574.4504434299294,7.538461538461538,4330.472573548698,240.58180964159433,0.08855959196523995,3,1
ResolvableMethod.java,onClass,5,4,5,6,9,11,34.86917501586544,3.75,130.75940630949538,7.264411461638632,0.008587380475507712,1,1
ResolvableMethod.java,on,2,4,2,6,6,8,20.67970000576925,1.5,31.019550008653873,1.723308333814104,0.003290806962640765,1,1
NettyDataBufferFactory.java,toByteBuf,4,14,10,18,18,28,116.75790004038474,2.5714285714285716,300.2346001038465,16.67970000576925,0.01494580249624294,2,1
DelegatingSmartContextLoader.java,name,2,6,3,7,8,10,30.0,1.1666666666666667,35.0,1.9444444444444444,0.0035666249352169313,1,1
DelegatingSmartContextLoader.java,delegateProcessing,3,19,10,37,22,47,209.59328607595296,2.9210526315789473,612.2330198534415,34.012945547413416,0.024033844367593347,3,1
DelegatingSmartContextLoader.java,supports,12,48,92,176,60,268,1583.046679623083,22.0,34827.02695170783,1934.834830650435,0.3554864187404362,34,1
MergedSqlConfig.java,getString,10,61,89,180,71,269,1654.2819751467596,14.754098360655739,24407.438977575144,1355.968832087508,0.28047461038261856,7,1
SynthesizedAnnotationInvocationHandler.java,nullSafeEquals,2,5,2,9,7,11,30.880904142633646,1.8,55.58562745674057,3.0880904142633647,0.00485497599449027,1,1
SynthesizedAnnotationInvocationHandler.java,nullSafeToString,2,5,2,7,7,9,25.26619429851844,1.4,35.372672017925815,1.965148445440323,0.0035918979562143964,1,1
ServletServerHttpRequest.java,initUri,9,20,18,31,29,49,238.041068761251,6.9750000000000005,1660.336454609726,92.24091414498477,0.046738648225355596,3,1
ServletServerHttpRequest.java,initHeaders,13,109,150,292,122,442,3063.385903202796,17.412844036697248,53342.26095668721,2963.4589420381785,0.472345401585619,15,1
ProfilesTests.java,assertMalformed,10,26,32,46,36,78,403.2541501125003,8.846153846153847,3567.2482509951956,198.180458388622,0.0778217455314522,3,1
XStreamMarshallerTests.java,assertXpathExists,6,17,11,23,23,34,153.80110650593844,4.0588235294117645,624.2515499358677,34.68064166310376,0.024347357433657933,2,1
XStreamMarshallerTests.java,assertXpathDoesNotExist,6,17,11,23,23,34,153.80110650593844,4.0588235294117645,624.2515499358677,34.68064166310376,0.024347357433657933,2,1
ExpressionTestCase.java,stringValueOf,1,5,1,7,6,8,20.67970000576925,0.7,14.475790004038473,0.8042105557799152,0.00197988634999937,1,1
ExpressionTestCase.java,stringValueOf,10,32,102,156,42,258,1391.2178950769203,24.375,33910.93619249993,1883.9408995833296,0.34922495098509526,19,1
MediaType.java,valueOf,1,5,1,6,6,7,18.094737505048094,0.6,10.856842503028856,0.6031579168349365,0.001634360172194361,2,1
MediaType.java,parseMediaType,10,36,67,106,46,173,955.5762183978633,14.722222222222223,14068.205437524099,781.5669687513388,0.19425455583656392,12,1
MediaType.java,asMediaType,4,8,7,15,12,22,78.86917501586544,3.75,295.7594063094954,16.4310781283053,0.014796913072860659,4,1
MediaType.java,toString,4,6,4,8,10,12,39.86313713864835,2.6666666666666665,106.30169903639559,5.905649946466422,0.007480068056578984,7,1
MediaType.java,sortBySpecificity,3,9,6,12,12,18,64.5293250129808,2.0,129.0586500259616,7.169925001442312,0.008512755447996739,8,1
MediaType.java,sortByQualityValue,3,9,6,12,12,18,64.5293250129808,2.0,129.0586500259616,7.169925001442312,0.008512755447996739,2,1
MediaType.java,sortBySpecificityAndQuality,10,33,78,99,43,177,960.4488615822713,15.0,14406.73292373407,800.3740513185594,0.19735846048016992,10,1
PayloadUtils.java,retainDataAndReleasePayload,7,15,14,25,22,39,173.9178331268546,5.833333333333334,1014.5206932399852,56.362260735554734,0.03365523947498429,5,1
PayloadUtils.java,createPayload,4,12,18,36,16,54,216.0,6.0,1296.0,72.0,0.03962312698673551,4,1
PayloadUtils.java,createPayload,3,11,11,22,14,33,125.64271242790093,3.0,376.92813728370277,20.94045207131682,0.017393398644619574,3,1
ClassPathBeanDefinitionScanner.java,getOrCreateEnvironment,5,9,11,13,14,24,91.3765181293825,3.611111111111111,329.97075991165906,18.331708883981058,0.01591704276938352,2,1
ApplicationContextAotGeneratorTests.java,registerBeanPostProcessor,4,14,8,17,18,25,104.2481250360578,2.4285714285714284,253.17401794471178,14.065223219150655,0.01334007182736957,1,1
ApplicationContextAotGeneratorTests.java,registerStringBean,1,11,5,16,12,21,75.28421251514428,0.7272727272727273,54.75215455646857,3.041786364248254,0.004806322274181696,1,1
ApplicationContextAotGeneratorTests.java,registerIntegerBean,6,28,23,34,34,57,289.98538195126935,3.6428571428571423,1056.3753199653381,58.687517775852115,0.03457463277917224,1,1
ApplicationContextAotGeneratorTests.java,processAheadOfTime,4,8,7,17,12,24,86.03910001730775,4.25,365.6661750735579,20.31478750408655,0.01704519358507665,1,1
ApplicationContextAotGeneratorTests.java,testCompiledResult,2,9,4,13,11,17,58.81033751683405,1.4444444444444444,84.94826530209363,4.719348072338535,0.006441422042478048,1,1
ApplicationContextAotGeneratorTests.java,testCompiledResult,4,15,12,20,19,32,135.93368043019473,2.6666666666666665,362.48981448051927,20.138323026695517,0.01694634136647107,1,1
ApplicationContextAotGeneratorTests.java,toFreshApplicationContext,5,7,5,12,12,17,60.94436251225965,4.285714285714286,261.19012505254136,14.510562502918965,0.013620192556615722,1,1
ApplicationContextAotGeneratorTests.java,createFreshApplicationContext,7,25,9,38,32,47,235.0,5.32,1250.2,69.45555555555556,0.03868403269349911,1,1
WebAsyncManager.java,formatUri,5,13,6,16,18,22,91.73835003173087,3.076923076923077,282.27184625147964,15.681769236193313,0.014343565507099103,2,1
GroupsMetadataValueDelegateTests.java,getGeneratedCodeReturnValue,7,21,16,30,28,46,221.13832641464978,5.0,1105.691632073249,61.42731289295827,0.035642494712041006,2,1
DataBufferUtils.java,closeChannel,14,45,92,129,59,221,1300.0641139089669,20.066666666666666,26087.953219106603,1449.3307343948113,0.2932054802037014,9,1
DataBufferUtils.java,release,12,39,50,76,51,126,714.7255930884083,11.692307692307692,8356.791549956773,464.26619721982075,0.13726878558923442,11,1
DataBufferUtils.java,matcher,4,8,5,10,12,15,53.77443751081734,2.5,134.43609377704337,7.468671876502409,0.008747608446530022,2,1
DataBufferUtils.java,matcher,15,112,370,705,127,1075,7512.836038280077,47.20982142857142,354679.6477893384,19704.42487718547,1.6702042750212762,37,1
PubSubHeaders.java,create,3,5,3,7,8,10,30.0,2.0999999999999996,62.999999999999986,3.499999999999999,0.0052776320879040755,1,1
PubSubHeaders.java,fromMessageHeaders,11,58,99,194,69,293,1789.7976658360035,18.39655172413793,32926.105335293374,1829.2280741829652,0.3424304060024381,6,1
ComponentBeanDefinitionParser.java,parseComponentElement,6,18,12,27,24,39,178.8135375281251,4.5,804.660918876563,44.703384382031274,0.028837261642555595,2,1
ComponentBeanDefinitionParser.java,parseComponent,3,11,7,15,14,22,83.76180828526729,2.0454545454545454,171.3309714925922,9.51838730514401,0.010282593413122149,1,1
ComponentBeanDefinitionParser.java,parseChildComponents,5,14,11,22,19,33,140.1816079436383,3.9285714285714284,550.713459778579,30.595192209921056,0.022395591604530952,2,1
AbstractServerSession.java,getSockJsHandler,14,59,73,150,73,223,1380.330876630244,17.796610169491526,24565.21051630095,1364.733917572275,0.2816819847354706,16,1
AnnotationConfigContextLoaderUtils.java,isDefaultConfigurationClassCandidate,7,7,9,10,14,19,72.33974351909448,5.0,361.69871759547243,20.094373199748468,0.016921676620330003,1,1
AnnotationConfigContextLoaderUtils.java,isStaticNonPrivateAndNonFinal,8,11,14,18,19,32,135.93368043019473,6.545454545454546,889.7477264521838,49.43042924734354,0.03083590293301871,1,1
ComponentScanAnnotationIntegrationTests.java,customAutowireConfigurer,4,35,36,63,39,99,523.2548196673627,3.6,1883.7173508025055,104.65096393347253,0.05084199348510454,1,1
ConfigurationClassUtils.java,checkConfigurationClassCandidate,10,32,26,58,42,84,452.9546635134159,9.0625,4104.901638090331,228.0500910050184,0.08545692245765213,11,1
ConfigurationClassUtils.java,isConfigurationCandidate,2,5,2,7,7,9,25.26619429851844,1.4,35.372672017925815,1.965148445440323,0.0035918979562143964,1,1
ConfigurationClassUtils.java,isFullConfigurationCandidate,2,6,4,7,8,11,33.0,1.1666666666666667,38.5,2.138888888888889,0.0038006035086747304,1,1
ConfigurationClassUtils.java,isLiteConfigurationCandidate,5,9,11,13,14,24,91.3765181293825,3.611111111111111,329.97075991165906,18.331708883981058,0.01591704276938352,1,1
ConfigurationClassUtils.java,isFullConfigurationClass,2,7,3,8,9,11,34.86917501586544,1.1428571428571428,39.85048573241764,2.2139158740232023,0.0038889690914361732,1,1
XmlBeanFactoryTestTypes.java,nullInstance,1,3,1,3,4,4,8.0,0.5,4.0,0.2222222222222222,0.0008399473665965822,1,1
XmlBeanFactoryTestTypes.java,defaultInstance,4,5,5,9,9,14,44.37895002019237,3.6,159.76422007269252,8.875790004038473,0.00981443028353454,1,1
XmlBeanFactoryTestTypes.java,newInstance,2,4,3,6,6,9,23.264662506490403,1.5,34.89699375973561,1.938721875540867,0.0035596236958749536,1,1
XmlBeanFactoryTestTypes.java,newInstance,4,9,7,14,13,21,77.70923408096293,3.111111111111111,241.762061585218,13.431225643623222,0.012936124267933505,2,1
XmlBeanFactoryTestTypes.java,newInstance,14,114,171,383,128,554,3878.0,23.517543859649123,91201.0350877193,5066.724171539961,0.6753754297167335,20,1
GenericTypeResolver.java,getTargetType,15,87,286,467,102,753,5024.336282504536,40.258620689655174,202272.8486146223,11237.380478590127,1.1486043915112545,56,1
GenericTypeResolver.java,getRawType,13,31,66,116,44,182,993.6165545919881,24.32258064516129,24167.318779430934,1342.6288210794964,0.2786320428422085,13,1
GenericTypeResolver.java,extractBoundForTypeVariable,4,9,11,21,13,32,118.41407098051495,4.666666666666667,552.5989979090698,30.699944328281656,0.02244668130904001,3,1
GenericTypeResolver.java,extractTypeVariablesFromGenericInterfaces,5,13,10,35,18,45,187.64662506490404,6.730769230769232,1263.0061302445465,70.16700723580814,0.03894775095115363,6,1
GenericTypeResolver.java,populateTypeMapFromParameterizedType,6,24,30,71,30,101,495.5959501564604,8.875,4398.414057638586,244.356336535477,0.08948347043282659,8,1
MockHttpServletRequestBuilderTests.java,requestAttr,4,17,12,46,21,58,254.75441052116813,5.411764705882353,1378.6709275263217,76.59282930701788,0.04129072327588015,1,1
CronField.java,zeroNanos,2,3,2,4,5,6,13.931568569324174,1.3333333333333333,18.575424759098897,1.0319680421721609,0.002337964509447503,1,1
CronField.java,parseSeconds,2,5,2,7,7,9,25.26619429851844,1.4,35.372672017925815,1.965148445440323,0.0035918979562143964,1,1
CronField.java,parseMinutes,2,5,2,7,7,9,25.26619429851844,1.4,35.372672017925815,1.965148445440323,0.0035918979562143964,1,1
CronField.java,parseHours,2,5,2,7,7,9,25.26619429851844,1.4,35.372672017925815,1.965148445440323,0.0035918979562143964,1,1
CronField.java,parseDaysOfMonth,5,12,13,25,17,38,155.32358796751288,5.208333333333334,808.9770206641297,44.94316781467387,0.02894028934800422,3,1
CronField.java,parseMonth,3,7,3,11,10,14,46.50699332842307,2.357142857142857,109.62362713128296,6.090201507293497,0.007635102239890672,1,1
CronField.java,parseDaysOfWeek,6,14,14,29,20,43,185.8429080801566,6.214285714285715,1154.8809287838305,64.16005159910169,0.03669190145046482,3,1
CronField.java,parseList,7,19,17,41,26,58,272.62550365218334,7.552631578947368,2059.039988109911,114.39111045055061,0.05394964599609393,2,1
CronField.java,replaceOrdinals,15,70,156,296,85,452,2897.044703134241,31.714285714285715,91877.70344225736,5104.316857903187,0.6787119555131869,19,1
DerivedTestBean.java,create,5,23,18,47,28,65,312.4780699337442,5.108695652173914,1596.3553572702153,88.68640873723419,0.04553008502385875,2,1
RestClientAdapterTests.java,anotherServer,6,61,32,130,67,162,982.706448854159,6.39344262295082,6282.8772959528205,349.0487386640456,0.1134970213675033,1,1
ClientCodecConfigurer.java,create,5,16,12,24,21,36,158.12342722003538,3.75,592.9628520751327,32.942380670840706,0.02352684744014138,6,1
HttpMethod.java,resolve,4,11,6,17,15,23,89.85848369899593,3.090909090909091,277.74440416053284,15.430244675585158,0.014189778746703258,2,1
AbstractEntityManagerFactoryIntegrationTests.java,closeContext,9,49,62,106,58,168,984.140807181432,9.73469387755102,9580.309490317206,532.2394161287336,0.15035981107534227,7,1
ObjectUtils.java,isCheckedException,4,5,5,7,9,12,38.039100017307746,2.8,106.50948004846168,5.917193336025649,0.0074898120854058154,1,1
ObjectUtils.java,isCompatibleWithThrowsClause,7,13,12,22,20,34,146.94555522617034,5.923076923076923,870.3698271088551,48.353879283825286,0.030386543163120658,5,1
ObjectUtils.java,isArray,4,5,5,8,9,13,41.209025018750054,3.2,131.86888006000018,7.326048892222232,0.008635887122716674,1,1
ObjectUtils.java,isEmpty,4,5,7,7,9,14,44.37895002019237,2.8,124.26106005653862,6.903392225363257,0.008300459115293854,3,1
ObjectUtils.java,containsElement,13,33,75,111,46,186,1027.3825238266045,21.863636363636363,22462.317907299854,1247.9065504055475,0.2653679431537071,18,1
ObjectUtils.java,nullSafeEquals,6,14,62,94,20,156,674.2207828024285,20.142857142857142,13580.73291073463,754.4851617074795,0.18974086845078958,16,1
ObjectUtils.java,nullSafeHashCode,4,10,25,45,14,70,266.5148445440323,9.0,2398.633600896291,133.25742227201616,0.059729381922180046,12,1
ObjectUtils.java,nullSafeHashCode,6,10,14,21,16,35,140.0,6.300000000000001,882.0000000000001,49.00000000000001,0.03065663397921522,3,1
ObjectUtils.java,nullSafeHashCode,6,10,14,20,16,34,136.0,6.0,816.0,45.333333333333336,0.029107540994418497,3,1
ObjectUtils.java,nullSafeHashCode,6,10,14,20,16,34,136.0,6.0,816.0,45.333333333333336,0.029107540994418497,3,1
ObjectUtils.java,nullSafeHashCode,6,9,14,19,15,33,128.92738965508113,6.333333333333334,816.5401344821805,45.36334080456558,0.02912038433806078,3,1
ObjectUtils.java,nullSafeHashCode,6,10,14,20,16,34,136.0,6.0,816.0,45.333333333333336,0.029107540994418497,3,1
ObjectUtils.java,nullSafeHashCode,6,10,14,20,16,34,136.0,6.0,816.0,45.333333333333336,0.029107540994418497,3,1
ObjectUtils.java,nullSafeHashCode,6,9,14,19,15,33,128.92738965508113,6.333333333333334,816.5401344821805,45.36334080456558,0.02912038433806078,3,1
ObjectUtils.java,nullSafeHashCode,6,11,14,21,17,35,143.06119944376186,5.7272727272727275,819.3505059051816,45.51947255028787,0.029187163845473933,3,1
ObjectUtils.java,nullSafeHashCode,6,10,14,20,16,34,136.0,6.0,816.0,45.333333333333336,0.029107540994418497,3,1
ObjectUtils.java,hashCode,2,2,2,3,4,5,10.0,1.5,15.0,0.8333333333333334,0.002027400665191133,1,1
ObjectUtils.java,hashCode,3,6,3,9,9,12,38.039100017307746,2.25,85.58797503894243,4.754887502163468,0.006473720020679235,1,1
ObjectUtils.java,hashCode,2,4,2,5,6,7,18.094737505048094,1.25,22.61842188131012,1.2565789934061178,0.0026659598967245317,1,1
ObjectUtils.java,hashCode,3,3,5,5,6,10,25.84962500721156,2.5,64.62406251802891,3.5902256954460503,0.0053679473714064695,3,1
ObjectUtils.java,identityToString,4,9,8,12,13,20,74.00879436282185,2.6666666666666665,197.3567849675249,10.964265831529161,0.011299176337733025,2,1
ObjectUtils.java,getIdentityHexString,2,7,3,8,9,11,34.86917501586544,1.1428571428571428,39.85048573241764,2.2139158740232023,0.0038889690914361732,4,1
ObjectUtils.java,getDisplayString,2,7,4,9,9,13,41.209025018750054,1.2857142857142858,52.98303216696436,2.9435017870535756,0.004702223683603679,4,1
ObjectUtils.java,nullSafeClassName,4,8,5,10,12,15,53.77443751081734,2.5,134.43609377704337,7.468671876502409,0.008747608446530022,4,1
ObjectUtils.java,nullSafeToString,6,12,28,54,18,82,341.9338501182696,13.5,4616.1069765966395,256.4503875887022,0.09241220266418278,14,1
ObjectUtils.java,nullSafeToString,6,17,23,37,23,60,271.4137173634208,6.529411764705882,1772.1719192552769,98.45399551418205,0.048814552509610226,7,1
ObjectUtils.java,nullSafeToString,6,15,22,34,21,56,245.9697756756106,6.8,1672.5944745941522,92.92191525523067,0.046968409134201784,7,1
ObjectUtils.java,nullSafeToString,6,16,22,35,22,57,254.18760226232595,6.5625,1668.106139846514,92.67256332480633,0.04688434638346404,7,1
ObjectUtils.java,nullSafeToString,6,15,24,36,21,60,263.53904536672565,7.199999999999999,1897.4811266404245,105.41561814669025,0.05108935132356844,7,1
ObjectUtils.java,nullSafeToString,6,15,22,34,21,56,245.9697756756106,6.8,1672.5944745941522,92.92191525523067,0.046968409134201784,7,1
ObjectUtils.java,nullSafeToString,6,15,22,34,21,56,245.9697756756106,6.8,1672.5944745941522,92.92191525523067,0.046968409134201784,7,1
ObjectUtils.java,nullSafeToString,6,15,22,34,21,56,245.9697756756106,6.8,1672.5944745941522,92.92191525523067,0.046968409134201784,7,1
ObjectUtils.java,nullSafeToString,6,16,22,35,22,57,254.18760226232595,6.5625,1668.106139846514,92.67256332480633,0.04688434638346404,7,1
ObjectUtils.java,nullSafeToString,6,16,22,35,22,57,254.18760226232595,6.5625,1668.106139846514,92.67256332480633,0.04688434638346404,5,1
LocalSessionFactoryBean.java,getConfigTimeDataSource,2,4,2,4,6,6,15.509775004326936,1.0,15.509775004326936,0.861654166907052,0.0020730784816858556,2,1
LocalSessionFactoryBean.java,getConfigTimeTransactionManager,2,4,2,4,6,6,15.509775004326936,1.0,15.509775004326936,0.861654166907052,0.0020730784816858556,2,1
LocalSessionFactoryBean.java,getConfigTimeRegionFactory,2,4,2,4,6,6,15.509775004326936,1.0,15.509775004326936,0.861654166907052,0.0020730784816858556,2,1
LocalSessionFactoryBean.java,getConfigTimeCacheProvider,2,4,2,4,6,6,15.509775004326936,1.0,15.509775004326936,0.861654166907052,0.0020730784816858556,2,1
LocalSessionFactoryBean.java,getConfigTimeLobHandler,17,244,487,990,261,1477,11857.21715693372,34.48770491803279,408928.2064573658,22718.23369207588,1.8364401976666183,134,1
AggressiveFactoryBeanInstantiationTests.java,callInClinit,2,2,2,2,4,4,8.0,1.0,8.0,0.4444444444444444,0.0013333333333333333,1,1
Configuration.java,builder,2,3,2,3,5,5,11.60964047443681,1.0,11.60964047443681,0.6449800263576005,0.00170906242423416,2,1
Configuration.java,defaultBuilder,4,5,4,8,9,12,38.039100017307746,3.2,121.72512005538479,6.762506669743599,0.00818714005215902,3,1
Configuration.java,applicationContext,7,21,29,42,28,71,341.32219946608984,7.0,2389.255396262629,132.7364109034794,0.05957359322144005,5,1
GenericBean.java,createInstance,4,5,4,7,9,11,34.86917501586544,2.8,97.63369004442322,5.424093891356845,0.0070677071743472505,1,1
GenericBean.java,createInstance,4,8,6,11,12,17,60.94436251225965,2.75,167.59699690871403,9.310944272706335,0.01013264670209245,1,1
GenericBean.java,createInstance,4,8,6,12,12,18,64.5293250129808,3.0,193.58797503894243,10.754887502163468,0.01115486529067118,1,1
GenericBean.java,createInstance,4,8,4,11,12,15,53.77443751081734,2.75,147.8797031547477,8.21553906415265,0.009321471126980887,1,1
GenericBean.java,createInstance,4,7,4,11,11,15,51.89147427955946,3.142857142857143,163.08749059290116,9.060416144050064,0.009950063342914196,1,1
GenericBean.java,createInstance,5,5,5,7,10,12,39.86313713864835,3.5,139.5209799852692,7.751165554737178,0.00896681942530452,1,1
GenericBean.java,createInstance,5,9,7,12,14,19,72.33974351909448,3.333333333333333,241.13247839698158,13.39624879983231,0.01291365615678232,1,1
ScriptUtils.java,splitSqlScript,3,10,3,16,13,19,70.30835464468075,2.4000000000000004,168.74005114723383,9.374447285957435,0.010178665979170519,1,1
ScriptUtils.java,splitSqlScript,15,53,111,208,68,319,1941.9006463588582,29.433962264150942,57157.830345656956,3175.4350192031643,0.49460963098668664,22,1
ScriptUtils.java,maybeAddSeparatorToScript,4,12,19,28,16,47,188.0,4.666666666666667,877.3333333333334,48.74074074074074,0.03054840212095397,5,1
ScriptUtils.java,containsSqlScriptDelimiters,2,5,2,9,7,11,30.880904142633646,1.8,55.58562745674057,3.0880904142633647,0.00485497599449027,1,1
ScriptUtils.java,containsSqlScriptDelimiters,14,54,74,138,68,212,1290.542122345072,17.888888888888886,23086.36463306184,1282.57581294788,0.2702604190270208,19,1
RSocketStrategies.java,create,3,5,4,5,8,9,27.0,1.5,40.5,2.25,0.0039311120913133445,2,1
RSocketStrategies.java,builder,7,27,31,48,34,79,401.9095644587768,6.222222222222221,2500.7706232990554,138.93170129439196,0.06141314210922401,13,1
ConfigurationClassAndBFPPTests.java,testBean,2,2,2,3,4,5,10.0,1.5,15.0,0.8333333333333334,0.002027400665191133,1,1
MethodValidationAdapterTests.java,assertBeanResult,3,22,12,35,25,47,218.26124091941205,2.3863636363636362,520.8506885576878,28.93614936431599,0.021578482859504245,1,1
MethodValidationAdapterTests.java,assertValueResult,3,19,10,28,22,38,169.4584015082173,2.2105263157894735,374.5922559655329,20.81068088697405,0.017321464517369545,1,1
MethodValidationAdapterTests.java,getMethod,8,31,14,44,39,58,306.5533286940104,5.67741935483871,1740.4318016176076,96.69065564542264,0.04822994338274718,1,1
DependencyDescriptor.java,isNullable,8,10,10,13,18,23,95.90827503317318,5.2,498.72303017250056,27.706835009583365,0.020962916014355668,1,1
AsmUtils.java,convertClassNameToInternalName,3,4,4,6,7,10,28.07354922057604,2.25,63.16548574629609,3.509193652572005,0.00528687008762814,2,1
AsmUtils.java,convertTypeDescriptorToClassName,5,15,30,43,20,73,315.50075092677747,7.166666666666667,2261.0887149752384,125.61603972084657,0.05742360852088893,10,1
AsmUtils.java,getReturnTypeFromMethodDescriptor,4,7,7,12,11,19,65.72920075410865,3.4285714285714284,225.3572597283725,12.51984776268736,0.012344109930977015,4,1
AsmUtils.java,newClassReader,4,7,5,11,11,16,55.35090589819676,3.142857142857143,173.95998996576122,9.664443886986735,0.010387514935668073,2,1
AsmUtils.java,newClassReader,2,3,3,6,5,9,20.89735285398626,2.0,41.79470570797252,2.321928094887362,0.004014451908823155,2,1
